rule_id,is_active,priority,txn_kind,fingerprint,description_clean_norm,account_name,source,direction,currency,amount_bucket,payee_canonical,category_target,notes
קל_גב_סחר_1032,True,0,,קל גב סחר,,,,,,,Kal gav,House and stuff,bootstrap count=1
קלופ_שופ_1033,True,0,,קלופ שופ,,,,,,,Klop shop,🛍️Groceries,bootstrap count=6
קלופ_שופ_1034,True,0,,קלופ שופ,,,,,,,Klop shop,Birthdays,bootstrap count=2
קלופ_שופ_1035,True,0,,קלופ שופ,,,,,,,Klop shop,Bat Mitzvah 17000,bootstrap count=1
קמח_הארץ_1036,True,0,,קמח הארץ,,,,,,,Flour of the earth,🛍️Groceries,bootstrap count=3
קמח_הארץ_1037,True,0,,קמח הארץ,,,,,,,Kemach Haaretz,🛍️Groceries,bootstrap count=1
קמח_הארץ_נתיב_אשכול_1038,True,0,,קמח הארץ נתיב אשכול,,,,,,,Flour of the earth,🛍️Groceries,bootstrap count=3
קמח_הארץ_נתיב_אשכול_1039,True,0,,קמח הארץ נתיב אשכול,,,,,,,Kemach Haaretz,🛍️Groceries,bootstrap count=1
קמפאי_1040,True,0,,קמפאי,,,,,,,Kampai,Going out and restaurants,bootstrap count=6
קמפאי_1041,True,0,,קמפאי,,,,,,,Kampai,Birthdays,bootstrap count=1
קסאי_מכשירי_פילאטיס_1042,True,0,,קסאי מכשירי פילאטיס,,,,,,,Kasai,Pilates,bootstrap count=1
קפאסה_1043,True,0,,קפאסה,,,,,,,Kepasa,Going out and restaurants,bootstrap count=2
קפה_גורמה_1044,True,0,,קפה גורמה,,,,,,,Cafe Gourmet Jerusalem,Summer 2024 8000,bootstrap count=1
קפה_גרג_באקה_אל_גרבי_1045,True,0,,קפה גרג באקה אל גרבי,,,,,,,Greg,Going out and restaurants,bootstrap count=1
קפה_טורקי_1046,True,0,,קפה טורקי,,,,,,,Be Fresh Midrahov Jerusalem,Summer 2024 8000,bootstrap count=1
קפה_טורקי_1047,True,0,,קפה טורקי,,,,,,,Turkish coffee Jerusalem,Summer 2024 8000,bootstrap count=1
קפה_נטו_רכבת_סבידור_1048,True,0,,קפה נטו רכבת סבידור,,,,,,,Cafe Neto,Going out and restaurants,bootstrap count=1
קפה_סוזאנה_1049,True,0,,קפה סוזאנה,,,,,,,Cafe Suzanna,Going out and restaurants,bootstrap count=1
קפה_ספארו_1050,True,0,,קפה ספארו,,,,,,,Cafe Sparro Tal Shahar,Opher food,bootstrap count=1
קפה_עלית_1051,True,0,,קפה עלית,,,,,,,Train food,🛍️Groceries,bootstrap count=5
קפה_עלית_1052,True,0,,קפה עלית,,,,,,,Train food,Opher food,bootstrap count=2
קפה_עלית_1053,True,0,,קפה עלית,,,,,,,Cafe Illit,Opher food,bootstrap count=1
קפה_פלורה_בחווה_1054,True,0,,קפה פלורה בחווה,,,,,,,Cafe Flora Sede Moshe,Going out and restaurants,bootstrap count=1
קפה_קפה_דיזינגוף_1055,True,0,,קפה קפה דיזינגוף,,,,,,,Cafe cafe Tel Aviv,Going out and restaurants,bootstrap count=1
קפה_רגע_1056,True,0,,קפה רגע,,,,,,,Cafe Rega,Going out and restaurants,bootstrap count=20
קפה_רגע_1057,True,0,,קפה רגע,,,,,,,Cafe Rega,Opher food,bootstrap count=2
קפה_רומנו_1058,True,0,,קפה רומנו,,,,,,,Cafe Romano Tel Aviv,Going out and restaurants,bootstrap count=1
קפית_1059,True,0,,קפית,,,,,,,Capit Jerusalem,Opher food,bootstrap count=1
קצבת_ילדים_1060,True,0,,קצבת ילדים,,,,,,,Bituach Leumi Children,Ready to Assign,bootstrap count=19
קקאו_טבעי_1061,True,0,,קקאו טבעי,,,,,,,Cacao Natural,🛍️Groceries,bootstrap count=5
קרביץ_ישראל_1062,True,0,,קרביץ ישראל,,,,,,,Kravitz,House and stuff,bootstrap count=22
קרביץ_ישראל_1063,True,0,,קרביץ ישראל,,,,,,,Kravitz,Opher food,bootstrap count=2
קרביץ_ישראל_1064,True,0,,קרביץ ישראל,,,,,,,Campus Food,Opher food,bootstrap count=1
קרביץ_ישראל_1065,True,0,,קרביץ ישראל,,,,,,,Kravitz,University,bootstrap count=1
קרביץ_ישראל_1066,True,0,,קרביץ ישראל,,,,,,,Kravitz,🛍️Groceries,bootstrap count=1
קרדינל_אלי_טראב_1067,True,0,,קרדינל אלי טראב,,,,,,,Cardinal,🛍️Groceries,bootstrap count=1
קרוב_משפחה_דר_דונחין_1068,True,0,,קרוב משפחה דר דונחין,,,,,,,Yoel Donchin,Bat Mitzvah 17000,bootstrap count=1
קרוקס_1069,True,0,,קרוקס,,,,,,,Crocs,Clothing,bootstrap count=2
קרן_גוריון_1070,True,0,,קרן גוריון,,,,,,,Keren Gurion,Summer 2024 8000,bootstrap count=1
קרן_גוריון_1071,True,0,,קרן גוריון,,,,,,,Summer camp Keren Gurion,Summer 2024 8000,bootstrap count=1
קרן_מכבי_1072,True,0,,קרן מכבי,,,,,,,Maccabi,Medical,bootstrap count=6
קרנית_וסלינג_1073,True,0,,קרנית וסלינג,,,,,,,Karnit Wasling,Investment income and expenses,bootstrap count=1
קרנף_בר_1074,True,0,,קרנף בר,,,,,,,Campus Food,Opher food,bootstrap count=11
קשר_עין_1075,True,0,,קשר עין,,,,,,,Kesher Ein,Medical,bootstrap count=1
קשת_טעמים_1076,True,0,,קשת טעמים,,,,,,,Keshet Teamim,🛍️Groceries,bootstrap count=1
ראש_חשמל_1077,True,0,,ראש חשמל,,,,,,,Rosh Hashmal,House and stuff,bootstrap count=1
רבית_זכות_1078,True,0,,רבית זכות,,,,,,,Interest,Ready to Assign,bootstrap count=5
רבית_זכות_1079,True,0,,רבית זכות,,,,,,,Bank leumi,Ready to Assign,bootstrap count=1
רבית_זכות_1080,True,0,,רבית זכות,,,,,,,Tax refund,Investment income and expenses,bootstrap count=1
רויז_בורגר_1081,True,0,,רויז בורגר,,,,,,,Roys Burger,Going out and restaurants,bootstrap count=1
רולדין_1082,True,0,,רולדין,,,,,,,Roladin,Going out and restaurants,bootstrap count=2
רון_חליבה_אלוף_הפיצוחים_1083,True,0,,רון חליבה אלוף הפיצוחים,,,,,,,Aluf Hapizuhim,🛍️Groceries,bootstrap count=1
רון_חליבה_אלוף_הפיצוחים_1084,True,0,,רון חליבה אלוף הפיצוחים,,,,,,,Corner Store,🛍️Groceries,bootstrap count=1
רוני_קרול_1085,True,0,,רוני קרול,,,,,,,Danielle,Danielle,bootstrap count=1
רותם_דעי_1086,True,0,,רותם דעי,,,,,,,Bake sale,Pocket money,bootstrap count=1
רז_גל_1087,True,0,,רז גל,,,,,,,Gas Food,Opher food,bootstrap count=1
רי_בורגר_העתיקה_1088,True,0,,רי בורגר העתיקה,,,,,,,Reburger,Going out and restaurants,bootstrap count=1
רי_בורגר_העתיקה_1089,True,0,,רי בורגר העתיקה,,,,,,,Smilanksy Festival,Going out and restaurants,bootstrap count=1
ריבית_חובה_1090,True,0,,ריבית חובה,,,,,,,Interest,Bank Interest & Fees,bootstrap count=3
ריבית_חובה_1091,True,0,,ריבית חובה,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=2
ריבית_חובה_1092,True,0,,ריבית חובה,,,,,,,Interest pament,Bank Interest & Fees,bootstrap count=1
רינת_כרסנטי_1093,True,0,,רינת כרסנטי,,,,,,,Isshin Aikido,Aikido,bootstrap count=2
רכבת_ישראל_1094,True,0,,רכבת ישראל,,,,,,,train,Transportation,bootstrap count=3
רכבת_ישראל_1095,True,0,,רכבת ישראל,,,,,,,train,Bulgaria July 2025,bootstrap count=2
רכבת_ישראל_1096,True,0,,רכבת ישראל,,,,,,,Rav pas,Transportation,bootstrap count=1
רכבת_ישראל_1097,True,0,,רכבת ישראל,,,,,,,train,Birthdays,bootstrap count=1
רמי_לוי_1098,True,0,,רמי לוי,,,,,,,Rami Levi,🛍️Groceries,bootstrap count=4
רמי_לוי_1099,True,0,,רמי לוי,,,,,,,Rami Levy,🛍️Groceries,bootstrap count=3
רמי_לוי_1100,True,0,,רמי לוי,,,,,,,Rami Levy,Bat Mitzvah 17000,bootstrap count=1
רמי_קאליר_1101,True,0,,רמי קאליר,,,,,,,Rami Kallir,Loans and transfers,bootstrap count=2
רמי_קאליר_1102,True,0,,רמי קאליר,,,,,,,Hava Kallir,Loans and transfers,bootstrap count=1
רשות_הדואר_דרכון_עד_הבית_1103,True,0,,רשות הדואר דרכון עד הבית,,,,,,,Postal Service,House and stuff,bootstrap count=1
רשות_הדואר_רכישת_מוצר_דאר_1104,True,0,,רשות הדואר רכישת מוצר דאר,,,,,,,Postal Service,House and stuff,bootstrap count=2
רשות_הדואר_רכישת_מוצר_דאר_1105,True,0,,רשות הדואר רכישת מוצר דאר,,,,,,,Post office,House and stuff,bootstrap count=1
רשות_הטבע_והגנים_1106,True,0,,רשות הטבע והגנים,,,,,,,Matmon Reshut Hateva,Birthdays,bootstrap count=1
רשות_הטבע_והגנים_1107,True,0,,רשות הטבע והגנים,,,,,,,Matmon Reshut Hateva,Summer 2024 8000,bootstrap count=1
רשות_הטבע_והגנים_1108,True,0,,רשות הטבע והגנים,,,,,,,Reshut hateva stores,Summer 2025,bootstrap count=1
רשות_הטבע_והגנים_1109,True,0,,רשות הטבע והגנים,,,,,,,Sosita,Summer 2025,bootstrap count=1
רשתות_תאורה_1110,True,0,,רשתות תאורה,,,,,,,Lighting Neetwork,House and stuff,bootstrap count=1
רשתות_תאורה_חאן_ראש_פינה_1111,True,0,,רשתות תאורה חאן ראש פינה,,,,,,,Light Network Rosh Pina,House and stuff,bootstrap count=1
שבילים_1112,True,0,,שבילים,,,,,,,Shvilim Beer sheva,Bulgaria July 2025,bootstrap count=3
שבילים_1113,True,0,,שבילים,,,,,,,Shvilim outlet,Clothing,bootstrap count=1
שבילים_עודפים_בילו_1114,True,0,,שבילים עודפים בילו,,,,,,,Shvilim outlet,Clothing,bootstrap count=1
שבעkfc_1115,True,0,,שבעkfc,,,,,,,KFC,Going out and restaurants,bootstrap count=2
שווארמה_רסקו_1116,True,0,,שווארמה רסקו,,,,,,,Shawarma Rasko,Going out and restaurants,bootstrap count=1
שווארמה_שמעוני_1117,True,0,,שווארמה שמעוני,,,,,,,Schwarma Shimoni,Going out and restaurants,bootstrap count=1
שון_מרטינוב_1118,True,0,,שון מרטינוב,,,,,,,Shawn Martinov,Mikael,bootstrap count=1
שופרסל_1119,True,0,,שופרסל,,,,,,,Supersal,🛍️Groceries,bootstrap count=53
שוק_1121,True,0,,שוק,,,,,,,Shuk Karmel,House and stuff,bootstrap count=1
שוקולטה_בניין_1122,True,0,,שוקולטה בניין,,,,,,,Campus Food,Opher food,bootstrap count=13
שוקולנד_שלומי_1123,True,0,,שוקולנד שלומי,,,,,,,Shlomi Chocolate Jerusalem,Summer 2024 8000,bootstrap count=1
שחר_קצב_1124,True,0,,שחר קצב,,,,,,,Isshin Aikido,Aikido,bootstrap count=6
שטיפת_הדקל_1125,True,0,,שטיפת הדקל,,,,,,,Car wash Dekel,Auto Maintenance,bootstrap count=1
שטפן_בייקרי_אוסטרי_1126,True,0,,שטפן בייקרי אוסטרי,,,,,,,Austrian Bakery Tel Aviv,Going out and restaurants,bootstrap count=1
שיאון_שיראקאוובה_1127,True,0,,שיאון שיראקאוובה,,,,,,,Mazal Shuker,Loans and transfers,bootstrap count=1
שיאון_שיראקאוובה_1128,True,0,,שיאון שיראקאוובה,,,,,,,Shean Shirakava,Mikael,bootstrap count=1
שיאון_שיראקאוובה_1129,True,0,,שיאון שיראקאוובה,,,,,,,Yonit Friedman,Loans and transfers,bootstrap count=1
שייק_בקטר_1130,True,0,,שייק בקטר,,,,,,,Shake Bakatar,Going out and restaurants,bootstrap count=2
שייק_בקטר_1131,True,0,,שייק בקטר,,,,,,,Reburger,Going out and restaurants,bootstrap count=1
שייק_בקטר_1132,True,0,,שייק בקטר,,,,,,,Smilanksy Festival,Going out and restaurants,bootstrap count=1
שייק_שאק_1133,True,0,,שייק שאק,,,,,,,Shake Shack Tel Aviv,Going out and restaurants,bootstrap count=1
שירה_יהב_גרנ_1134,True,0,,שירה יהב גרנ,,,,,,,Shira Yahav,Chugim parents,bootstrap count=11
שירי_1135,True,0,,שירי,,,,,,,Shiri,🛍️Groceries,bootstrap count=61
שלומית_צדיק_1136,True,0,,שלומית צדיק,,,,,,,Isshin Aikido,Aikido,bootstrap count=2
שלי_רחובות_1137,True,0,,שלי רחובות,,,,,,,Supersal,Aikido,bootstrap count=1
שמורת_1138,True,0,,שמורת,,,,,,,Shmurat 125 coffee,Going out and restaurants,bootstrap count=1
שף_דיפו_1139,True,0,,שף דיפו,,,,,,,Chef Depot,House and stuff,bootstrap count=1
שפרה_פרנס_1140,True,0,,שפרה פרנס,,,,,,,Isshin Aikido,Aikido,bootstrap count=3
שקם_דיוטי_1141,True,0,,שקם דיוטי,,,,,,,Duty free Shekem,Bulgaria July 2025,bootstrap count=1
תומר_אליהו_1142,True,0,,תומר אליהו,,,,,,,Isshin Aikido,Aikido,bootstrap count=7
תחבורה_פנגו_מוביט_1143,True,0,,תחבורה פנגו מוביט,,,,,,,Pango moovit,Transportation,bootstrap count=34
תחבורה_פנגו_מוביט_1144,True,0,,תחבורה פנגו מוביט,,,,,,,Pango,Transportation,bootstrap count=1
תחבורה_רב_פס_1145,True,0,,תחבורה רב פס,,,,,,,Rav pas,Transportation,bootstrap count=182
תחבורה_רב_פס_1146,True,0,,תחבורה רב פס,,,,,,,Rav pas,Bulgaria July 2025,bootstrap count=6
תחבורה_רב_פס_1147,True,0,,תחבורה רב פס,,,,,,,Rav pas,Summer 2024 8000,bootstrap count=4
תחבורה_רב_פס_1148,True,0,,תחבורה רב פס,,,,,,,Bank leumi,Bank Interest & Fees,bootstrap count=1
תחבורה_רב_פס_1149,True,0,,תחבורה רב פס,,,,,,,Food machine,🛍️Groceries,bootstrap count=1
תחבורה_רב_פס_1150,True,0,,תחבורה רב פס,,,,,,,Ravkav,Transportation,bootstrap count=1
תחבורה_רב_פס_1151,True,0,,תחבורה רב פס,,,,,,,train,Transportation,bootstrap count=1
תיאטרון_1152,True,0,,תיאטרון,,,,,,,Beer Sheva Theater,Summer 2024 8000,bootstrap count=1
תיכון_עירוני_מקיף_1153,True,0,,תיכון עירוני מקיף,,,,,,,Mekif A,Mekif A 2000 July,bootstrap count=3
תיכון_עירוני_מקיף_1154,True,0,,תיכון עירוני מקיף,,,,,,,Mekif C,Mekif C 2000 July,bootstrap count=1
תכשיטי_ישראל_1155,True,0,,תכשיטי ישראל,,,,,,,Israel Jewlery Grand Mall,Clothing,bootstrap count=1
תרבות_ופנאי_כיוונים_1156,True,0,,תרבות ופנאי כיוונים,,,,,,,Kivunim,Chugim,bootstrap count=3
תרבות_ופנאי_כיוונים_1157,True,0,,תרבות ופנאי כיוונים,,,,,,,Beer Sheva Theater,Going out and restaurants,bootstrap count=1
תרבות_ופנאי_כיוונים_1158,True,0,,תרבות ופנאי כיוונים,,,,,,,Mishkan Omanuyot,Theater subscription 800 July,bootstrap count=1
yellow_207,True,0,,yellow,,,,,,>=150,Yellow,Gas,bootstrap count=55
בית_קמה_367,True,0,,בית קמה,,,,,,>=150,Beit Kama,Gas,bootstrap count=2
דור_אלון_441,True,0,,דור אלון,,,,,,>=150,Dor Alon,Gas,bootstrap count=15
דלק_446,True,0,,דלק,,,,,,>=150,Delek,Gas,bootstrap count=10
הגליל_חרושת_468,True,0,,הגליל חרושת,,,,,,>=150,Hagalil Haroshet,Gas,bootstrap count=1
טן_עמק_שרה_619,True,0,,טן עמק שרה,,,,,,>=150,Ten,Gas,bootstrap count=1
מנטה_793,True,0,,מנטה,,,,,,>=150,Delek,Gas,bootstrap count=4
סונול_884,True,0,,סונול,,,,,,>=150,Sonol,Gas,bootstrap count=3
ספרינט_מוטורוס_929,True,0,,ספרינט מוטורוס,,,,,,>=150,Sprint Motors Gas,Gas,bootstrap count=1
פז_967,True,0,,פז,,,,,,>=150,Paz,Gas,bootstrap count=2
פטרול_975,True,0,,פטרול,,,,,,>=150,Petrol,Gas,bootstrap count=2
yellow_207_food,True,0,,yellow,,,,,,<150,Gas Food,Groceries,bootstrap count=55
בית_קמה_367_food,True,0,,בית קמה,,,,,,<150,Gas Food,Groceries,bootstrap count=2
דור_אלון_441_food,True,0,,דור אלון,,,,,,<150,Gas Food,Groceries,bootstrap count=15
דלק_446_food,True,0,,דלק,,,,,,<150,Gas Food,Groceries,bootstrap count=10
הגליל_חרושת_468_food,True,0,,הגליל חרושת,,,,,,<150,Gas Food,Groceries,bootstrap count=1
טן_עמק_שרה_619_food,True,0,,טן עמק שרה,,,,,,<150,Gas Food,Groceries,bootstrap count=1
מנטה_793_food,True,0,,מנטה,,,,,,<150,Gas Food,Groceries,bootstrap count=4
סונול_884_food,True,0,,סונול,,,,,,<150,Gas Food,Groceries,bootstrap count=3
ספרינט_מוטורוס_929_food,True,0,,ספרינט מוטורוס,,,,,,<150,Gas Food,Groceries,bootstrap count=1
פז_967_food,True,0,,פז,,,,,,<150,Gas Food,Groceries,bootstrap count=2
פטרול_975_food,True,0,,פטרול,,,,,,<150,Gas Food,Groceries,bootstrap count=2
ikea_איקאה_120,True,0,,ikea איקאה,,,,,,>=70,Ikea,House and stuff,bootstrap count=14
איקאה_ikea_280,True,0,,איקאה ikea,,,,,,>=70,Ikea,House and stuff,bootstrap count=1
ikea_איקאה_120_food,True,0,,ikea איקאה,,,,,,<70,Ikea Food,Groceries,bootstrap count=14
איקאה_ikea_280_food,True,0,,איקאה ikea,,,,,,<70,Ikea Food,Groceries,bootstrap count=1
הפקדת_שיק_transfer,True,0,,הפקדת שיק,,,,inflow,,,Transfer : Cash,,manual: check deposit -> transfer to cash
עופר_דונחין_transfer,True,0,,עופר דונחין,,,,,,,Transfer : Investments,,manual: self transfer -> investments
אדריאן_דדון_מאמן_כושר_ובר_232,True,10,,אדריאן דדון מאמן כושר ובר,,,,,,<=350,Adrian Sports Trainer,Chugim,Amount rule: <=350
